Time,Name,Address / Platform,Region,Town,Updated_URL
"Saturday, 7:30 PM",you-get-what-you-need-group,1751 Second Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/you-get-what-you-need-group
"Saturday, 7:30 PM",leap-of-faith-the-journey-continues-group,21 Mount Morris Park West 16,Manhattan,Queens,https://www.narcotics.com/na-meeting/leap-of-faith-the-journey-continues-group
"Saturday, 7:30 PM",evening-serenity-group,3044 Coney Island Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/evening-serenity-group
"Saturday, 7:30 PM",alive-in-williamsburg-group,10 Withers Street,Brooklyn,Queens,https://www.narcotics.com/na-meeting/alive-in-williamsburg-group
"Saturday, 7:30 PM",one-step-at-a-time-group,Online600 Soundview Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/one-step-at-a-time-group
"Saturday, 7:30 PM",newcomers-recover-too-group,50 West Mount Eden Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/newcomers-recover-too-group
"Saturday, 7:30 PM",living-with-hope-group,2281 Southern Boulevard,Bronx,Queens,https://www.narcotics.com/na-meeting/living-with-hope-group
"Saturday, 7:30 PM",friday-web-to-recovery-group,Online2759 Webster Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/friday-web-to-recovery-group
"Saturday, 7:30 PM",back-to-life-group-bronx,Online595 Minnieford Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/back-to-life-group-bronx
"Saturday, 7:30 PM",the-little-meeting-group,Online1740 Eastchester Road,Bronx,Queens,https://www.narcotics.com/na-meeting/the-little-meeting-group
"Saturday, 7:30 PM",grupo-unidos-nos-recuperamos,Online201 Central Avenue,Jersey City,Queens,https://www.narcotics.com/na-meeting/grupo-unidos-nos-recuperamos
"Saturday, 7:30 PM",change-is-the-game-group,50 Ascan Avenue,Queens,Queens,https://www.narcotics.com/na-meeting/change-is-the-game-group
"Saturday, 7:30 PM",miracle-is-alive-4th-step-group,89 Porter Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/miracle-is-alive-4th-step-group
"Saturday, 8:00 PM",tgif-after-hours-group,9020 3rd Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/tgif-after-hours-group
"Saturday, 8:00 PM",stepping-up-group,520 Gates Avenue,Brooklyn,Queens,https://www.narcotics.com/na-meeting/stepping-up-group
"Saturday, 8:00 PM",steps-on-the-beach-group,Online75 East Olive Street,Long Beach,Queens,https://www.narcotics.com/na-meeting/steps-on-the-beach-group
"Saturday, 8:00 PM",candlelight-on-madison-group,1589 Madison Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/candlelight-on-madison-group
"Saturday, 8:30 PM",keep-it-simple-group-queens,185 15 Baisley Boulevard,Queens,Queens,https://www.narcotics.com/na-meeting/keep-it-simple-group-queens
"Saturday, 9:00 PM",finally-found-a-home-group,Online206 East 11th Street,Manhattan,Queens,https://www.narcotics.com/na-meeting/finally-found-a-home-group
"Saturday, 10:00 PM",living-in-the-solution-group,68 Palisade Avenue,Yonkers,Queens,https://www.narcotics.com/na-meeting/living-in-the-solution-group
"Saturday, 11:00 PM",no-more-excuses-group-manhattan,49 55 Edgecombe Avenue,Manhattan,Queens,https://www.narcotics.com/na-meeting/no-more-excuses-group-manhattan
"Saturday, 11:00 PM",our-primary-purpose-group-bronx,3154 Fish Avenue,Bronx,Queens,https://www.narcotics.com/na-meeting/our-primary-purpose-group-bronx
"Sunday, 7:00 PM",keep-it-simple-group-mattituck,12605 Main Road,Mattituck,Riverhead,https://www.narcotics.com/na-meeting/keep-it-simple-group-mattituck
"Sunday, 7:00 PM",perpetual-change-group,Online204 East Main Street,Riverhead,Riverhead,https://www.narcotics.com/na-meeting/perpetual-change-group
"Sunday, 7:30 PM",message-of-hope-group-riverhead,Online573 Roanoke Avenue,Riverhead,Riverhead,https://www.narcotics.com/na-meeting/message-of-hope-group-riverhead
"Sunday, 10:00 PM",lit-recovery-group,Online573 Roanoke Avenue,Riverhead,Riverhead,https://www.narcotics.com/na-meeting/lit-recovery-group
"Monday, 7:00 PM",raw-recovery-group,Online15 Herkimer Street,Mastic,Riverhead,https://www.narcotics.com/na-meeting/raw-recovery-group
"Monday, 7:30 PM",imagine-group,Online40 Main Street,Westhampton Beach,Riverhead,https://www.narcotics.com/na-meeting/imagine-group
"Tuesday, 7:00 PM",simple-minded-group,Online12605 Main Road,Mattituck,Riverhead,https://www.narcotics.com/na-meeting/simple-minded-group
"Tuesday, 7:30 PM",men-with-men-group,573 Roanoke Avenue,Riverhead,Riverhead,https://www.narcotics.com/na-meeting/men-with-men-group
"Wednesday, 5:15 PM",recovery-on-the-pond-group,820 Pond View Road,Riverhead,Riverhead,https://www.narcotics.com/na-meeting/recovery-on-the-pond-group
"Wednesday, 7:30 PM",imagine-group,40 Main Street,Westhampton Beach,Riverhead,https://www.narcotics.com/na-meeting/imagine-group
"Wednesday, 8:00 PM",wish-u-were-here-group,656 Main Road,Aquebogue,Riverhead,https://www.narcotics.com/na-meeting/wish-u-were-here-group
"Wednesday, 8:30 PM",north-shore-serenity-group,Online260 Route 25 A,Wading River,Riverhead,https://www.narcotics.com/na-meeting/north-shore-serenity-group
"Thursday, 7:00 PM",all-together-now-group,12605 Main Road,Mattituck,Riverhead,https://www.narcotics.com/na-meeting/all-together-now-group
"Thursday, 7:30 PM",recovery-by-the-barn-group,9 Terrace Drive,Hampton Bays,Riverhead,https://www.narcotics.com/na-meeting/recovery-by-the-barn-group
"Thursday, 7:30 PM",women-with-the-women-group-aquebogue,656 Main Road,Aquebogue,Riverhead,https://www.narcotics.com/na-meeting/women-with-the-women-group-aquebogue
"Saturday, 7:00 PM",raw-recovery-group,Online15 Herkimer Street,Mastic,Riverhead,https://www.narcotics.com/na-meeting/raw-recovery-group
"Saturday, 7:30 PM",rareroad-to-recovery-group,28 Ocean Avenue,Center Moriches,Riverhead,https://www.narcotics.com/na-meeting/rareroad-to-recovery-group
"Saturday, 7:30 PM",life-after-drugs-group,27905 Main Road,Cutchogue,Riverhead,https://www.narcotics.com/na-meeting/life-after-drugs-group
"Saturday, 8:30 PM",message-of-hope-group-riverhead,Online573 Roanoke Avenue,Riverhead,Riverhead,https://www.narcotics.com/na-meeting/message-of-hope-group-riverhead
"Sunday, 7:00 AM",hope-by-the-harbor-group,99 Ketcham Street,Northport,Smithtown,https://www.narcotics.com/na-meeting/hope-by-the-harbor-group
"Sunday, 9:00 AM",choose-your-weapon-group,240 Main Street,Huntington,Smithtown,https://www.narcotics.com/na-meeting/choose-your-weapon-group
"Sunday, 9:00 AM",our-sunday-step-group,115 Leonardo Da Vinci Street,Copiague,Smithtown,https://www.narcotics.com/na-meeting/our-sunday-step-group
"Sunday, 10:00 AM",shelter-rock-live,178 Cold Spring Road,Syosset,Smithtown,https://www.narcotics.com/na-meeting/shelter-rock-live
"Sunday, 10:00 AM",new-life-group-amityville,48 Cedar Road,Amityville,Smithtown,https://www.narcotics.com/na-meeting/new-life-group-amityville
"Sunday, 11:00 AM",serenity-in-sayville-group,131 Middle Road,Sayville,Smithtown,https://www.narcotics.com/na-meeting/serenity-in-sayville-group
"Sunday, 11:30 AM",steps-into-the-hugs-group,189 Burr Road,East Northport,Smithtown,https://www.narcotics.com/na-meeting/steps-into-the-hugs-group
"Sunday, 1:00 PM",new-awakenings-group,141 Wolf Hill Road,Huntington Station,Smithtown,https://www.narcotics.com/na-meeting/new-awakenings-group
"Sunday, 2:00 PM",old-school-recovery-group,20 Simmons Street,Copiague,Smithtown,https://www.narcotics.com/na-meeting/old-school-recovery-group
"Sunday, 3:00 PM",time-doesnt-matter-group,2 Monroe Street,Amityville,Smithtown,https://www.narcotics.com/na-meeting/time-doesnt-matter-group
"Sunday, 5:00 PM",surrender-on-sunday-group,48 Cedar Road,Amityville,Smithtown,https://www.narcotics.com/na-meeting/surrender-on-sunday-group
"Sunday, 6:00 PM",its-a-spiritual-solution-group,130 Main Street,Northport,Smithtown,https://www.narcotics.com/na-meeting/its-a-spiritual-solution-group
"Sunday, 7:00 PM",never-again-group-huntington,240 Main Street,Huntington,Smithtown,https://www.narcotics.com/na-meeting/never-again-group-huntington
"Sunday, 7:00 PM",how-we-live-group,1140 Locust Avenue,Bohemia,Smithtown,https://www.narcotics.com/na-meeting/how-we-live-group
"Sunday, 7:30 PM",sicker-than-most-group,107 East Main Street,Bay Shore,Smithtown,https://www.narcotics.com/na-meeting/sicker-than-most-group
"Sunday, 7:30 PM",one-flight-up-group,107 East Main Street,Bay Shore,Smithtown,https://www.narcotics.com/na-meeting/one-flight-up-group
"Sunday, 8:00 PM",saturday-night-alive-group,Online425 Hawkins Road,Selden,Smithtown,https://www.narcotics.com/na-meeting/saturday-night-alive-group
"Monday, 12:30 PM",recovery-can-happen-group,Online48 Greene Avenue,Sayville,Smithtown,https://www.narcotics.com/na-meeting/recovery-can-happen-group
"Monday, 7:15 PM",recovery-doesnt-stop-group,1101 Lakeland Avenue,Bohemia,Smithtown,https://www.narcotics.com/na-meeting/recovery-doesnt-stop-group
"Monday, 7:30 PM",courage-to-change-group-sayville,131 Middle Road,Sayville,Smithtown,https://www.narcotics.com/na-meeting/courage-to-change-group-sayville
"Monday, 7:30 PM",keep-it-green-group-huntington,125 Main Street,Huntington,Smithtown,https://www.narcotics.com/na-meeting/keep-it-green-group-huntington
"Monday, 7:30 PM",serenity-now-group,134 Middle Country Road,Coram,Smithtown,https://www.narcotics.com/na-meeting/serenity-now-group
"Monday, 8:00 PM",sick-not-twisted-group,Online39 North Carl Avenue,Babylon,Smithtown,https://www.narcotics.com/na-meeting/sick-not-twisted-group
"Monday, 8:30 PM",kiss-group-bohemia,1140 Locust Avenue,Bohemia,Smithtown,https://www.narcotics.com/na-meeting/kiss-group-bohemia
"Tuesday, 11:00 AM",experience-strength-and-hope-in-the-morning-group,155 Indian Head Road,Commack,Smithtown,https://www.narcotics.com/na-meeting/experience-strength-and-hope-in-the-morning-group
"Tuesday, 12:30 PM",recovery-can-happen-group,Online48 Greene Avenue,Sayville,Smithtown,https://www.narcotics.com/na-meeting/recovery-can-happen-group
"Tuesday, 6:30 PM",new-attitudes-group-bay-shore,107 East Main Street,Bay Shore,Smithtown,https://www.narcotics.com/na-meeting/new-attitudes-group-bay-shore
"Tuesday, 6:30 PM",new-beginnings-group-amityville,2 Monroe Street,Amityville,Smithtown,https://www.narcotics.com/na-meeting/new-beginnings-group-amityville
"Tuesday, 7:00 PM",simply-women-group,Online48 Greene Avenue,Sayville,Smithtown,https://www.narcotics.com/na-meeting/simply-women-group
"Tuesday, 7:00 PM",your-basic-step-group,Pulaski Road at New York Avenue,Huntington Station,Smithtown,https://www.narcotics.com/na-meeting/your-basic-step-group
"Tuesday, 7:30 PM",men-with-a-message-group,385 Sunrise Highway North Service Road,Patchogue,Smithtown,https://www.narcotics.com/na-meeting/men-with-a-message-group
"Tuesday, 7:30 PM",never-alone-group-northport,130 Main Street,Northport,Smithtown,https://www.narcotics.com/na-meeting/never-alone-group-northport
"Tuesday, 7:30 PM",step-in-time-group,111 Nassau Avenue,Islip,Smithtown,https://www.narcotics.com/na-meeting/step-in-time-group
"Tuesday, 8:00 PM",its-casual-by-the-lake-group,307 Hawkins Avenue,Ronkonkoma,Smithtown,https://www.narcotics.com/na-meeting/its-casual-by-the-lake-group
"Tuesday, 8:00 PM",tonights-the-night-group,485 Conklin Street,Farmingdale,Smithtown,https://www.narcotics.com/na-meeting/tonights-the-night-group
"Wednesday, 12:30 PM",recovery-can-happen-group,Online48 Greene Avenue,Sayville,Smithtown,https://www.narcotics.com/na-meeting/recovery-can-happen-group
"Wednesday, 7:00 PM",setauket-five-and-dime-group,5 Caroline Avenue,Setauket,Smithtown,https://www.narcotics.com/na-meeting/setauket-five-and-dime-group
"Wednesday, 7:00 PM",guppy-group,423 Park Avenue,Huntington,Smithtown,https://www.narcotics.com/na-meeting/guppy-group
"Wednesday, 7:30 PM",recovery-in-ronkonoma-group,307 Hawkins Avenue,Ronkonkoma,Smithtown,https://www.narcotics.com/na-meeting/recovery-in-ronkonoma-group
"Wednesday, 7:30 PM",hope-on-the-rise-group,80 Leaf Avenue,Central Islip,Smithtown,https://www.narcotics.com/na-meeting/hope-on-the-rise-group
"Wednesday, 7:30 PM",new-kind-of-freedom-group,21 James Street,Babylon,Smithtown,https://www.narcotics.com/na-meeting/new-kind-of-freedom-group
"Wednesday, 8:00 PM",coming-back-to-life-group,Online175 East Main Street,Smithtown,Smithtown,https://www.narcotics.com/na-meeting/coming-back-to-life-group
"Wednesday, 8:00 PM",living-clean-in-babylon-group,39 North Carl Avenue,Babylon,Smithtown,https://www.narcotics.com/na-meeting/living-clean-in-babylon-group
"Wednesday, 8:00 PM",open-minded-men-group,1140 Locust Avenue,Bohemia,Smithtown,https://www.narcotics.com/na-meeting/open-minded-men-group
"Thursday, 12:30 PM",recovery-can-happen-group,Online48 Greene Avenue,Sayville,Smithtown,https://www.narcotics.com/na-meeting/recovery-can-happen-group
"Thursday, 7:00 PM",gates-of-delivery-group,423 Park Avenue,Huntington,Smithtown,https://www.narcotics.com/na-meeting/gates-of-delivery-group
"Thursday, 7:00 PM",true-recovery,1101 Lakeland Avenue,Bohemia,Smithtown,https://www.narcotics.com/na-meeting/true-recovery
"Thursday, 7:30 PM",recovery-101-group,385 Sunrise Highway North Service Road,Patchogue,Smithtown,https://www.narcotics.com/na-meeting/recovery-101-group
"Thursday, 7:30 PM",recovery-in-paradise-group,Midway at Ocean Breeze,Ocean Beach,Smithtown,https://www.narcotics.com/na-meeting/recovery-in-paradise-group
"Thursday, 7:30 PM",serenity-in-medford-group,3251 Route 112,Medford,Smithtown,https://www.narcotics.com/na-meeting/serenity-in-medford-group
"Thursday, 7:30 PM",women-living-the-message-group,486 Town Line Road,Commack,Smithtown,https://www.narcotics.com/na-meeting/women-living-the-message-group
"Thursday, 7:30 PM",alive-again-group,340 Elmore Street,Central Islip,Smithtown,https://www.narcotics.com/na-meeting/alive-again-group
"Thursday, 7:30 PM",we-do-recover-group-amityville,3504 Great Neck Road,Amityville,Smithtown,https://www.narcotics.com/na-meeting/we-do-recover-group-amityville
"Thursday, 8:00 PM",strictly-the-steps-group,Online210 South Wellwood Avenue,Lindenhurst,Smithtown,https://www.narcotics.com/na-meeting/strictly-the-steps-group
"Thursday, 9:00 PM",gift-of-life-group,107 East Main Street,Bay Shore,Smithtown,https://www.narcotics.com/na-meeting/gift-of-life-group
"Saturday, 12:30 PM",recovery-can-happen-group,Online48 Greene Avenue,Sayville,Smithtown,https://www.narcotics.com/na-meeting/recovery-can-happen-group
"Saturday, 6:00 PM",friday-night-mens-group,497 Pulaski Road,Greenlawn,Smithtown,https://www.narcotics.com/na-meeting/friday-night-mens-group
"Saturday, 6:30 PM",wonder-women-group,497 Pulaski Road,Greenlawn,Smithtown,https://www.narcotics.com/na-meeting/wonder-women-group
"Saturday, 6:30 PM",pamphlets-to-freedom-group,1140 Locust Avenue,Bohemia,Smithtown,https://www.narcotics.com/na-meeting/pamphlets-to-freedom-group
"Saturday, 7:00 PM",students-of-recovery-group,159 Brightside Avenue,Central Islip,Smithtown,https://www.narcotics.com/na-meeting/students-of-recovery-group
"Saturday, 7:30 PM",all-about-change-group,Online315 Lake Shore Road,Lake Ronkonkoma,Smithtown,https://www.narcotics.com/na-meeting/all-about-change-group
"Saturday, 7:30 PM",this-must-be-the-place-group,106 Vernon Valley Road,East Northport,Smithtown,https://www.narcotics.com/na-meeting/this-must-be-the-place-group
"Saturday, 8:00 PM",hype-group,309 Patchogue Road,Port Jefferson Station,Smithtown,https://www.narcotics.com/na-meeting/hype-group
"Saturday, 11:59 PM",midnight-hope-group,107 East Main Street,Bay Shore,Smithtown,https://www.narcotics.com/na-meeting/midnight-hope-group
